num_planes,solution_index,cost,revisit_time,quality,f_phasing_1,altitude_plane_1_km,inclination_plane_1_deg,high_q_plane_1,med_q_plane_1,low_q_plane_1,f_phasing_2,altitude_plane_2_km,inclination_plane_2_deg,high_q_plane_2,med_q_plane_2,low_q_plane_2,f_phasing_3,altitude_plane_3_km,inclination_plane_3_deg,high_q_plane_3,med_q_plane_3,low_q_plane_3,f_phasing_4,altitude_plane_4_km,inclination_plane_4_deg,high_q_plane_4,med_q_plane_4,low_q_plane_4,f_phasing_5,altitude_plane_5_km,inclination_plane_5_deg,high_q_plane_5,med_q_plane_5,low_q_plane_5,f_phasing_6,altitude_plane_6_km,inclination_plane_6_deg,high_q_plane_6,med_q_plane_6,low_q_plane_6,f_phasing_7,altitude_plane_7_km,inclination_plane_7_deg,high_q_plane_7,med_q_plane_7,low_q_plane_7,f_phasing_8,altitude_plane_8_km,inclination_plane_8_deg,high_q_plane_8,med_q_plane_8,low_q_plane_8,f_phasing_9,altitude_plane_9_km,inclination_plane_9_deg,high_q_plane_9,med_q_plane_9,low_q_plane_9,f_phasing_10,altitude_plane_10_km,inclination_plane_10_deg,high_q_plane_10,med_q_plane_10,low_q_plane_10
2,10,9405999.257584913,1.2984007596969604,0.5968396067619324,2.1751123847563814,796.8192646799475,85.56859925555518,0.0008358765024742421,0.25613966327466775,0.7608087578057416,1.5026061233100942,795.6922217784759,88.57152658611534,0.008350834854015401,1.3369867908120723,1.0070537215962527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,11,25133664.677297957,1.0387070178985596,0.5529191493988037,2.9133817728848936,796.0127489244038,82.4546849441322,0.007750248643948864,0.02151998832895563,0.9873217949592827,2.5139403177370077,739.1069451247745,87.94255471959839,0.006234172165041976,0.0012448101977140802,15.074883088965418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,12,70079544.78631394,1.004207968711853,0.6872298717498779,2.5422149317904728,798.5739815309271,27.916758540127407,4.4262523484915,0.003940849460818102,0.17999176006099651,2.8041170718616852,798.673631358282,80.83588511925402,2.19979739988591,0.07933340443598236,0.9935737677591205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,13,20493557.007591724,1.386304497718811,0.6297292709350586,2.48182209168649,796.7725744465027,28.30460192859775,1.073153860035159,1.5875076182291448,0.1764483508240738,2.021467259940461,789.2572822468856,87.93149492115367,0.017952295010389228,0.03000874433943252,1.5251399864530075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,14,61581663.08042798,0.6767867207527161,0.5861603021621704,2.713000295332714,777.3593445744044,79.87884137738808,0.0077395954188337335,6.037197193789736,0.37863071662876324,2.565465306350916,739.892667988566,87.57513982611098,1.215992375888626,0.06687702713214883,15.014338453193007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,15,275545726.93500364,0.0037778690457344055,0.6853206157684326,2.0061078847728515,797.0670958278491,85.8546115726684,9.159922877706503,5.950138977509184,1.1989455359765846,0.02593077573970093,691.0667119473729,88.97943873510101,11.888631708347916,2.307659559258507,15.40403605355833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,16,16665531.269515932,1.4032728672027588,0.6350892782211304,2.48182209168649,797.2125234656646,26.877800867837355,1.073153860035159,0.16908287986705997,0.07204032676482319,2.354120931047644,789.2572822468856,87.93149492115367,0.004123391383072959,0.7421175286985608,1.1310150004260628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,17,58723382.62945825,0.556850016117096,0.5646160840988159,2.9807375756636785,796.140310875631,80.58988329010543,0.0012324203796729716,8.13115451109346,1.14002090827515,2.5148607739736857,780.4345641547054,87.93759009265546,0.0001523142044425836,0.0012354316741976443,15.094223340792256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,18,54123019.26837848,1.1345162391662598,0.6691347360610962,2.9377783482233633,796.1308224494973,30.622781032505284,3.1899812942948875,0.025064738391257446,0.6414585850848844,2.848893903176774,789.3449068773597,84.84661097699093,1.9671177663697028,0.005352629427063324,0.09227061124792624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,19,13687243.225447297,1.5579488277435303,0.6377171874046326,2.7304175726405044,798.5492858905909,26.88088403379269,1.045998398057234,0.25875496883793536,0.13475115981754393,2.314654664892821,776.9432782645847,47.26196476812581,0.004343375697945531,0.009800761723108273,1.035213779467876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,20,236362259.78583908,0.1557828038930893,0.6985179781913757,2.8648983496828326,799.1752459747515,84.27034373059816,10.170377331240603,0.4788717045728077,0.1276098099480908,2.400073035998666,794.5975942127716,88.60042754511315,12.494078315874061,0.061384762955036934,1.0485382380269916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,21,4347086.5872087,1.4330850839614868,0.6000805497169495,2.3700580517983543,753.0312110475558,82.8567588459573,0.0001368980611050636,0.23405926161551144,0.9877434327122828,2.8650156604245867,574.2156194598634,79.08298713191698,0.008350834854015401,0.038583102099979213,1.0351182282569538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,22,15115186.546789385,1.2615445852279663,0.6075965762138367,2.3963110750385663,764.650721739111,82.39357122091302,0.011329271510994575,3.2238764436611977,0.025280035207565,2.4869350981692167,575.0591147828765,79.05604617703277,4.709547590148449e-05,0.0070128676381676636,1.052886659027157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,23,57025509.25620614,0.7246577143669128,0.5816214084625244,2.9864008064966403,796.6206515667681,84.42701979003064,0.0013478479112313743,8.111052520674784,0.1026930916704312,2.609120226623151,593.4453432272257,81.51922275774672,0.07301258122060725,0.0052634773251362815,14.596345208881255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,24,324731127.5782764,0.04370591789484024,0.6954419612884521,2.3397359538381566,776.0482866402294,89.74757924722871,17.296348787451326,0.03756090954149115,0.033123658452978794,2.636991709351683,680.731443082837,88.01450726448856,11.105054662547117,2.4250607981533823,15.10134451674124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,25,12591819.692220006,1.4935282468795776,0.6358785033226013,2.1065151932970982,799.6562202994616,23.71683805377995,1.0167397607554383,0.008351447498148812,0.026695961479645147,2.4162090803620244,794.0993975258676,89.39874095239925,0.03725602877868422,0.01899613050459595,1.054305387058374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,26,206627348.5179728,0.3791314661502838,0.7083128690719604,2.702800377791681,540.087037732439,26.514984623710912,8.00639859060367,0.01929272537155883,0.11831059801311976,0.5574412731204161,793.8641952206339,88.82882176168289,12.022181238090823,0.16369972775143343,0.25559869535584845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,27,49587095.03053201,0.740221381187439,0.5703897476196289,2.7254869258629792,796.3610597233939,83.35580848113509,0.015242144351205855,6.037197193789736,0.015472347098052286,2.565465306350916,592.3701323849031,88.12963070142703,0.05825490661807206,0.15846227016644665,15.001723116952048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,28,99287627.39245458,0.29740238189697266,0.5918262600898743,2.7300090512664834,776.7125416984383,79.87884137738808,0.0077395954188337335,5.659133274874224,0.09623812894637584,0.5584601498195362,739.892667988566,87.73949858548575,1.020883201900809,10.176708668789338,15.014338453193007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,29,100593842.2402336,0.1442575603723526,0.5898371934890747,2.713000295332714,796.581619714679,79.87884137738808,0.0077395954188337335,6.037197193789736,0.37142902796621025,2.565465306350916,739.892667988566,87.76672667644097,1.020883201900809,10.011897829703715,15.014338453193007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,30,32076000.50630215,1.1578469276428223,0.6443716883659363,2.6233358073855024,798.8246187645353,83.40203924995862,2.84889727437946,0.1395397621407799,0.12286224497470757,2.9002973394012264,793.8464985704144,88.6123134219492,0.045708405457459494,0.003640732240091175,1.0485382380269916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,31,250890306.71511552,0.00960592832416296,0.6847074031829834,2.009599172919705,778.8790339678571,82.53306140858919,9.47817162436817,1.5344716556973286,1.1989455359765846,2.476881371444784,695.6359046001246,87.89749292697702,11.89529903135748,0.06242508792055057,15.07526828757431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,32,33018880.252356652,1.5378168821334839,0.6621972322463989,2.3960220897687363,796.1363605040669,21.62684488834372,2.9635916199066874,0.10435421931237833,0.01625436868868002,2.729784211125075,576.2437629112292,43.63216311671633,0.002802726905150304,0.019835141396616338,1.3392650407375868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,33,134588171.8880386,0.2530101239681244,0.6471816301345825,2.000126843656055,798.6230649976937,84.92662084980059,8.638445219127316,3.3045696574725225,1.195438345447896,2.9206415858674224,689.2208813257563,87.81977517170407,0.17907789480160108,1.1742626336345063,15.406738925165465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,34,36429946.50916481,0.8009148240089417,0.60625159740448,2.3771642518487743,792.8083667475638,88.57564624190088,0.02350563005154571,8.061678550542755,0.1004546285970698,2.4151596375265725,792.1402955259559,81.89660629573655,5.5420706732948674e-05,0.005269133323726037,1.7784386249146866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,35,72507051.63149092,0.6219324469566345,0.6725462079048157,2.702251543606259,799.2897392986273,86.42221241637655,6.795427553088569,0.209536983135586,0.2511233934190052,2.3780592476573377,564.6801966908973,88.92109242551383,0.001843496786491313,0.0043281164403047925,1.0087655320784132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,36,84426064.8331484,0.6561480164527893,0.6740353107452393,2.7304175726405044,798.6144717446936,82.56437431874797,7.810229687012605,0.3664906810390005,0.09904652579513712,2.0515347519105616,792.0110284330594,47.26196476812581,0.004254733861353914,0.30049402313927664,0.9179119351435361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,37,65640794.90244502,0.9340651035308838,0.6801896691322327,2.950910619837586,791.6630149039909,26.756039731682275,5.99638771493498,0.03712334996055758,0.6318522411431045,2.51893844552899,798.6953607941024,49.91779946747279,0.08642346808906876,0.0035742651929273894,1.3836965420442455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,38,9399547.502933834,1.4733511209487915,0.610126793384552,2.5391903862452363,796.8457694798259,22.598619833747087,0.00036045135576773246,0.25613966327466775,0.7608087578057416,1.5246273647795086,797.6472855924798,88.83521732809274,0.008350834854015401,1.3369867908120723,1.0060352397270025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,39,168080516.25669125,0.10893955081701279,0.6600545644760132,2.000126843656055,796.9756866915525,84.92662084980059,8.638445219127316,6.411632029576332,1.195438345447896,2.9206415858674224,689.2208813257563,87.81977517170407,2.190514414720664,1.1884414832233667,15.406738925165465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,40,39358462.38210945,0.9574952125549316,0.6585610508918762,2.8648983496828326,798.8246187645353,82.62363583681324,3.095977512262273,1.3085997891688992,0.1276098099480908,2.804276836456755,793.8464985704144,88.6123134219492,0.03792083796341737,0.003636045481946626,1.0485382380269916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,41,308505663.83143157,0.12102600187063217,0.6965389847755432,2.9677383500759253,799.2158496354108,26.67416134516436,13.127569639895981,1.9111758553127443,0.023245414100661894,2.3907133505297224,797.8310265834734,89.02794047735678,12.815622384147389,2.435148050608874,15.886017471744744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,42,51982790.74927291,0.8482229113578796,0.6367378830909729,2.9039373401635413,796.624315923363,82.10574806892518,0.01849031223949303,6.072937314491451,0.09369158612870526,2.5621811919083584,736.9817171381444,87.94862999970032,2.4691806884227496,0.005360529247095855,0.8167486635896299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,43,303061504.54297394,0.2702005207538605,0.7063632011413574,2.7308629740472106,797.4990186809077,28.289258865890407,16.97110863732377,0.2322544978533725,0.39795288202112666,0.12997890651653088,792.262412663727,80.06730939454273,12.308807989108542,0.022863140050143782,0.8213999345535674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,44,165891837.1536369,0.1337919533252716,0.6630194187164307,1.98171518507541,787.7039028494858,84.92662084980059,8.638445219127316,5.865711702647971,1.195438345447896,2.8700975194552254,712.8165242503319,88.97943873510101,2.197093116819805,1.1884414832233667,15.40403605355833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,45,245147399.26508254,0.14429810643196106,0.6976362466812134,2.4020806139577022,798.8096199752122,82.0827871013811,10.300220732606213,1.3042157934148224,0.9452449320077998,2.7918943825127487,798.4209588155911,88.60569173772453,12.788768976279584,0.003636045481946626,1.0485382380269916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,46,114427789.26115963,0.03777363896369934,0.6156479716300964,2.7546659362290593,797.0615003891281,79.88011238869369,0.0077395954188337335,6.039380133440802,1.1632241446457907,2.5641466478818535,739.892667988566,87.76672667644097,2.190576736299593,10.011897829703715,15.406790863789446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,47,151401137.79190466,0.1516469568014145,0.652470052242279,2.3702218874558287,796.579348747864,85.03203215214593,9.223928018049746,5.330375084091942,0.18297370739494215,2.8635498155976884,688.7584803959423,88.97646366884645,1.027399584265602,0.03055949024008066,15.437137743606838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,48,213152951.30143753,0.30691561102867126,0.7074158787727356,2.2582510838584726,777.4650407113227,26.409979447414948,8.326187963094954,0.08311627861168798,0.0874984353694871,0.5449343225354754,788.5305212872399,82.65890148470675,12.278858885115595,0.010635196187178689,0.9218527089750854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,49,80014156.07887065,0.8290932774543762,0.6783784031867981,2.7320226403232786,799.5604916914046,20.904397869033513,7.493829411176211,0.027883974825747282,0.16399718435625962,2.3601968469665797,788.0024900899883,80.03022826769268,0.017151095631716018,0.007553126486550599,1.6943420680154646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,50,221315106.5148481,0.06400015205144882,0.688987672328949,2.5205192593859156,784.1109640535828,82.10574806892518,8.203262410454307,0.2581069191475242,0.9923167356557436,2.9090326339130206,681.8521034588067,88.7717551943677,10.317385510547156,1.1811628271647523,15.48605463276039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,51,62845170.6157371,0.5394025444984436,0.5730460286140442,2.643422525176281,786.5782549450454,83.40642549613575,0.001098748771612,8.153339969703136,0.00796420542784726,2.647445988634401,793.8400859833703,87.97974973436334,0.0034563840210165564,1.2303470898623206,15.53446765515612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,52,224499710.13468727,0.17364902794361115,0.6993211507797241,2.880565511028114,798.8398112693562,84.86079968031206,9.179839883626904,0.5984324527142726,0.003191315124303956,0.2986170107756322,794.697064587939,82.80077429426069,12.3375733696038,0.010635196187178689,0.9218527089750854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,53,90560020.60298239,0.33610278367996216,0.579799473285675,2.621801059116394,796.81159620344,83.43805162200144,0.007439748290795953,6.037197193789736,0.00993858793594131,0.5507899829092313,589.5519387032494,87.90498934596651,0.0457205379151832,10.099143842792921,15.120847794946405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,54,187996686.12297744,0.42984819412231445,0.7048472166061401,2.3556867931198933,778.4267983968161,26.64994955380848,6.953967446678078,0.08706879630918649,0.37866008752488534,0.1391374403645671,791.6003946452942,82.52063166472578,11.13357544844196,0.010635196187178689,1.0383337698619441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,55,9243687.868875032,1.319361686706543,0.602632462978363,2.105093837978356,795.9853435773326,82.5811151476343,0.008636187717556254,0.006514532361757919,0.9857058122134219,2.5152796969149502,564.7132604810522,87.94255471959839,0.0001039970134346889,1.1694316639882572,1.79063026226307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,56,331220017.1178825,0.014086744748055935,0.6930739283561707,2.354810250086715,799.4817291688144,85.56452364309224,16.786275458128596,1.2475911850155716,0.017607786393035892,2.928845083723842,680.7076829032462,87.49160951530831,11.830546279457707,2.2664067005469906,15.080683200495574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,57,3269795.3621106492,1.6548081636428833,0.6120608448982239,2.9613512293553725,799.2597709692624,35.26623552931659,0.011874721448758155,0.0009786115157305736,0.9873217949592827,2.9077224812127818,567.3059369190753,50.97790927935348,0.00260438976077704,0.004105549832595472,1.0129429190091486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
