num_planes,cost,revisit_time,quality,f_phasing,plane_1_alt,plane_1_inc,plane_1_high_q,plane_1_med_q,plane_1_low_q,plane_2_alt,plane_2_inc,plane_2_high_q,plane_2_med_q,plane_2_low_q,plane_3_alt,plane_3_inc,plane_3_high_q,plane_3_med_q,plane_3_low_q,plane_4_alt,plane_4_inc,plane_4_high_q,plane_4_med_q,plane_4_low_q,plane_5_alt,plane_5_inc,plane_5_high_q,plane_5_med_q,plane_5_low_q,plane_6_alt,plane_6_inc,plane_6_high_q,plane_6_med_q,plane_6_low_q,plane_7_alt,plane_7_inc,plane_7_high_q,plane_7_med_q,plane_7_low_q,plane_8_alt,plane_8_inc,plane_8_high_q,plane_8_med_q,plane_8_low_q,plane_9_alt,plane_9_inc,plane_9_high_q,plane_9_med_q,plane_9_low_q,plane_10_alt,plane_10_inc,plane_10_high_q,plane_10_med_q,plane_10_low_q
2,231175002.0,6.33563232421875,0.5182335376739502,0,355.4252357869567,36.07405158670263,16,1,1,308.59035511690644,26.028443456149773,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,77350002.0,3.3504629135131836,0.2544906437397003,0,762.454051122717,36.29549453078248,0,13,0,798.6845024181034,25.78395237612096,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,113850002.0,10.250883102416992,0.5494095087051392,0,300.8666543071411,27.811434584898002,10,2,0,388.655198835217,25.318257456071485,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,307050002.0,1.6560099124908447,0.3094906210899353,0,520.8500893364866,37.032207372219176,13,2,0,790.2393380722931,35.48168430823217,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42750002.0,11.001962661743164,0.3976269066333771,0,546.9124984971703,36.996473626516206,1,2,2,352.01616557398637,33.91343639971755,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,91800002.0,9.59322738647461,0.5053593516349792,1,374.05364974542044,41.426627287795064,7,2,0,543.8508971613402,38.35750961750126,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14450002.0,8.91779899597168,0.28886228799819946,0,579.508846729477,43.77664937904409,0,1,2,798.6845024181034,27.26894840373893,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,339350002.0,3.5985426902770996,0.4822470545768738,0,331.71095452673393,86.72740245771776,14,2,0,362.35094084283253,27.465854934494505,18,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,333225002.0,4.145616054534912,0.49230635166168213,0,327.8083937758363,82.40839323609644,14,3,0,331.75192297495744,27.396034999217626,17,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,99725002.0,9.862704277038574,0.5196790099143982,0,354.6812373354014,25.79887722937334,1,2,0,392.0537936777807,41.25373025177494,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,129200002.0,4.7080793380737305,0.39119336009025574,0,305.9641564318803,40.01266910816744,0,0,2,555.0693539874986,38.49057006871363,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16000002.0,11.553610801696777,0.38536596298217773,0,546.9124984971703,36.996473626516206,0,2,2,352.39956499039556,33.774549275375584,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
